sub,run,movie_number,onset_sec,r_anger,r_disgust,r_fear,r_happy,r_pain,r_sad
29,6,55,49.73,0,0,0,0,0,0
29,6,56,245.35,0,0,0,0,0,0
29,7,1,321.46,4,0,0,0,0,0
29,7,2,401.16,3,0,0,0,0,0
29,7,3,48.53,5,0,0,0,0,0
29,7,4,111.4,6,0,0,0,0,0
29,7,5,238.23,9,0,0,0,0,0
29,7,6,274.45,8,0,0,0,0,0
29,7,7,159.88,8,0,0,0,0,0
29,7,8,456.11,7,0,0,0,0,0
29,7,9,41.42,0,5,0,0,0,0
29,7,10,297.92,0,2,0,0,0,0
29,7,11,357.38,0,6,0,0,0,0
29,7,12,380.71,0,5,0,0,0,0
29,7,13,195.29,0,7,0,0,0,0
29,7,14,249.77,0,9,0,0,0,0
29,7,15,441.71,0,7,0,0,0,0
29,7,16,89.67,0,8,0,0,0,0
29,7,17,128.56,0,0,6,0,0,0
29,7,18,448.45,0,0,6,0,0,0
29,7,19,230.72,0,0,4,0,0,0
29,7,20,151.32,0,0,5,0,0,0
29,7,21,391.86,0,0,8,0,0,0
29,7,22,22.41,0,0,8,0,0,0
29,7,23,287.97,0,0,9,0,0,0
29,7,24,338.44,0,0,7,0,0,0
29,7,25,69.84,0,0,0,3,0,0
29,7,26,303.66,0,0,0,3,0,0
29,7,27,472.32,0,0,0,3,0,0
29,7,28,168.93,0,0,0,2,0,0
29,7,29,257.09,0,0,0,6,0,0
29,7,30,79.5,0,0,0,7,0,0
29,7,31,346.37,0,0,0,8,0,0
29,7,32,415.25,0,0,0,7,0,0
29,7,33,122.96,0,0,0,0,5,0
29,7,34,328.29,0,0,0,0,2,0
29,7,35,142.3,0,1,0,0,3,0
29,7,36,482.13,0,0,0,0,3,0
29,7,37,53.51,0,8,0,0,2,0
29,7,38,310.11,0,8,0,0,7,0
29,7,39,430.67,0,0,0,0,5,0
29,7,40,214.29,0,0,0,0,6,0
29,7,41,421.29,0,0,0,0,2,4
29,7,42,203.04,0,0,0,0,0,5
29,7,43,187.12,0,0,0,0,1,3
29,7,44,264.96,0,0,0,0,6,4
29,7,45,362.75,0,0,0,0,7,6
29,7,46,134.07,0,1,7,0,0,8
29,7,47,33.37,0,0,0,0,2,8
29,7,48,489.08,0,0,0,0,8,9
29,7,49,221,0,0,0,0,0,1
29,7,50,408.42,0,0,0,0,0,0
29,7,51,282.6,0,0,0,0,0,0
29,7,52,100.88,0,0,0,0,0,0
29,7,53,175.67,0,0,0,0,0,0
29,7,54,62.33,0,0,0,0,0,0
29,7,55,372.18,0,0,0,0,0,0
29,7,56,465.45,0,0,0,0,0,0
29,8,1,44.23,4,0,0,0,0,0
29,8,2,179.59,3,0,0,0,0,0
29,8,3,316.71,5,0,0,0,0,0
29,8,4,123.14,6,0,0,0,0,0
29,8,5,424.57,9,0,0,0,0,0
29,8,6,289.89,8,0,0,0,0,0
29,8,7,226.29,8,0,0,0,0,0
29,8,8,453.23,7,0,0,0,0,0
29,8,9,37.4,0,5,0,0,0,0
29,8,10,337.67,0,2,0,0,0,0
29,8,11,446.11,0,6,0,0,0,0
29,8,12,107.26,0,5,0,0,0,0
29,8,13,154.39,0,7,0,0,0,0
29,8,14,417.86,0,9,0,0,0,0
29,8,15,196.26,0,7,0,0,0,0
29,8,16,282.14,0,8,0,0,0,0
29,8,17,189.53,0,0,6,0,0,0
29,8,18,264.86,0,0,6,0,0,0
29,8,19,471.01,0,0,4,0,0,0
29,8,20,53.37,0,0,5,0,0,0
29,8,21,377.14,0,0,8,0,0,0
29,8,22,130.89,0,0,8,0,0,0
29,8,23,329.56,0,0,9,0,0,0
29,8,24,205.97,0,0,7,0,0,0
29,8,25,240.84,0,0,0,3,0,0
29,8,26,90.15,0,0,0,3,0,0
29,8,27,146.57,0,0,0,3,0,0
29,8,28,74.12,0,0,0,2,0,0
29,8,29,388.7,0,0,0,6,0,0
29,8,30,270.88,0,0,0,7,0,0
29,8,31,365.71,0,0,0,8,0,0
29,8,32,460.82,0,0,0,7,0,0
29,8,33,170.17,0,0,0,0,5,0
29,8,34,435.12,0,0,0,0,2,0
29,8,35,321.95,0,1,0,0,3,0
29,8,36,216.46,0,0,0,0,3,0
29,8,37,492.74,0,8,0,0,2,0
29,8,38,113.65,0,8,0,0,7,0
29,8,39,309.63,0,0,0,0,5,0
29,8,40,81.31,0,0,0,0,6,0
29,8,41,348,0,0,0,0,2,4
29,8,42,162.94,0,0,0,0,0,5
29,8,43,481.66,0,0,0,0,1,3
29,8,44,247.58,0,0,0,0,6,4
29,8,45,408.03,0,0,0,0,7,6
29,8,46,136.69,0,1,7,0,0,8
29,8,47,25.84,0,0,0,0,2,8
29,8,48,255.05,0,0,0,0,8,9
29,8,49,101.06,0,0,0,0,0,1
29,8,50,63.94,0,0,0,0,0,0
29,8,51,357.97,0,0,0,0,0,0
29,8,52,233.41,0,0,0,0,0,0
29,8,53,397.65,0,0,0,0,0,0
29,8,54,498.73,0,0,0,0,0,0
29,8,55,184.76,0,0,0,0,0,0
29,8,56,299.43,0,0,0,0,0,0
30,1,1,236.04,0,0,0,0,1,0
30,1,2,123.79,4,3,0,0,0,0
30,1,3,257.14,6,1,0,0,3,0
30,1,4,140.07,5,1,0,0,0,0
30,1,5,62.29,8,6,0,0,0,0
30,1,6,387.68,8,4,0,0,0,0
30,1,7,354,7,2,0,0,0,0
30,1,8,470.38,8,0,0,0,1,0
30,1,9,48.22,0,2,0,0,0,2
30,1,10,475.2,4,3,0,0,1,0
30,1,11,242.89,0,5,2,0,3,4
30,1,12,268.52,4,6,1,2,0,0
30,1,13,149.32,0,7,0,0,0,0
30,1,14,412.52,1,7,0,0,0,0
30,1,15,324.95,0,9,7,0,8,0
30,1,16,85.69,1,8,0,0,7,0
30,1,17,305.53,0,1,4,0,0,2
30,1,18,23.57,0,1,2,0,1,0
30,1,19,395.23,0,0,4,0,3,0
30,1,20,203.09,2,2,5,0,0,1
30,1,21,433.16,0,0,7,0,0,0
30,1,22,181.97,0,0,8,0,1,0
30,1,23,92.5,0,5,8,0,8,0
30,1,24,319.16,0,3,5,0,0,0
30,1,25,154.45,0,0,0,3,0,0
30,1,26,369.34,0,0,0,3,0,0
30,1,27,345.29,0,0,0,3,0,0
30,1,28,440.29,0,0,0,6,0,0
30,1,29,193.26,0,0,0,7,0,0
30,1,30,286.19,0,0,0,8,0,0
30,1,31,111,0,0,0,8,0,0
30,1,32,67.98,0,0,0,3,0,0
30,1,33,39.3,0,0,5,0,6,2
30,1,34,101.67,4,0,0,0,3,0
30,1,35,458.85,0,4,5,0,5,2
30,1,36,276.34,0,6,1,0,4,2
30,1,37,313.69,0,0,0,0,9,1
30,1,38,248.41,8,4,0,0,4,10
30,1,39,133.41,0,0,0,0,7,2
30,1,40,378.05,0,0,6,0,9,0
30,1,41,297.64,0,1,4,0,1,3
30,1,42,213.65,0,2,2,0,0,4
30,1,43,172.16,0,0,3,0,1,0
30,1,44,450.74,0,0,0,0,0,4
30,1,45,422.4,0,0,2,0,1,0
30,1,46,76.58,0,0,8,0,0,8
30,1,47,358.98,0,0,0,0,7,8
30,1,48,57.03,0,0,7,0,0,9
30,1,49,402.86,0,1,1,1,1,1
30,1,50,161.93,0,0,0,0,0,0
30,1,51,484.12,0,0,0,0,1,0
30,1,52,115.72,0,0,0,0,0,0
30,1,53,224.66,0,0,0,1,0,0
30,1,54,281.17,0,1,0,1,0,0
30,1,55,335.43,3,0,1,0,0,1
30,1,56,31.23,0,0,0,0,0,0
30,2,1,296.14,0,0,0,0,1,0
30,2,2,413.61,4,3,0,0,0,0
30,2,3,37.6,6,1,0,0,3,0
30,2,4,341.12,5,1,0,0,0,0
30,2,5,83.89,8,6,0,0,0,0
30,2,6,473.97,8,4,0,0,0,0
30,2,7,166.88,7,2,0,0,0,0
30,2,8,228.12,8,0,0,0,1,0
30,2,9,111.75,0,2,0,0,0,2
30,2,10,65.97,4,3,0,0,1,0
30,2,11,183.5,0,5,2,0,3,4
30,2,12,249.87,4,6,1,2,0,0
30,2,13,407.34,0,7,0,0,0,0
30,2,14,431.73,1,7,0,0,0,0
30,2,15,199.9,0,9,7,0,8,0
30,2,16,302.99,1,8,0,0,7,0
30,2,17,331.92,0,1,4,0,0,2
30,2,18,188.73,0,1,2,0,1,0
30,2,19,149.05,0,0,4,0,3,0
30,2,20,54.93,2,2,5,0,0,1
30,2,21,382.01,0,0,7,0,0,0
30,2,22,92.08,0,0,8,0,1,0
30,2,23,459.97,0,5,8,0,8,0
30,2,24,276.57,0,3,5,0,0,0
30,2,25,439.56,0,0,0,3,0,0
30,2,26,96.89,0,0,0,3,0,0
30,2,27,220.84,0,0,0,3,0,0
30,2,28,396.31,0,0,0,6,0,0
30,2,29,361.75,0,0,0,7,0,0
30,2,30,261.22,0,0,0,8,0,0
30,2,31,138.99,0,0,0,8,0,0
30,2,32,71.22,0,0,0,3,0,0
30,2,33,388.76,0,0,5,0,6,2
30,2,34,214.73,4,0,0,0,3,0
30,2,35,104.89,0,4,5,0,5,2
30,2,36,32.92,0,6,1,0,4,2
30,2,37,271.75,0,0,0,0,9,1
30,2,38,159.21,8,4,0,0,4,10
30,2,39,311.85,0,0,0,0,7,2
30,2,40,449.49,0,0,6,0,9,0
30,2,41,369.39,0,1,4,0,1,3
30,2,42,22.78,0,2,2,0,0,4
30,2,43,469.28,0,0,3,0,1,0
30,2,44,234.86,0,0,0,0,0,4
30,2,45,241.6,0,0,2,0,1,0
30,2,46,76.84,0,0,8,0,0,8
30,2,47,321.04,0,0,0,0,7,8
30,2,48,131.18,0,0,7,0,0,9
30,2,49,377.41,0,1,1,1,1,1
30,2,50,47.3,0,0,0,0,0,0
30,2,51,287.18,0,0,0,0,1,0
30,2,52,206.59,0,0,0,0,0,0
30,2,53,422.67,0,0,0,1,0,0
30,2,54,119.97,0,1,0,1,0,0
30,2,55,352.52,3,0,1,0,0,1
30,2,56,173.85,0,0,0,0,0,0
30,3,1,183.34,0,0,0,0,1,0
30,3,2,228.14,4,3,0,0,0,0
30,3,3,318.45,6,1,0,0,3,0
30,3,4,127.49,5,1,0,0,0,0
30,3,5,449.4,8,6,0,0,0,0
30,3,6,402.98,8,4,0,0,0,0
30,3,7,270.78,7,2,0,0,0,0
30,3,8,62.45,8,0,0,0,1,0
30,3,9,304.04,0,2,0,0,0,2
30,3,10,351.03,4,3,0,0,1,0
30,3,11,392.61,0,5,2,0,3,4
30,3,12,427.26,4,6,1,2,0,0
30,3,13,107.23,0,7,0,0,0,0
30,3,14,133.39,1,7,0,0,0,0
30,3,15,68.69,0,9,7,0,8,0
30,3,16,200.58,1,8,0,0,7,0
30,3,17,441.49,0,1,4,0,0,2
30,3,18,243.57,0,1,2,0,1,0
30,3,19,277.17,0,0,4,0,3,0
30,3,20,24.58,2,2,5,0,0,1
30,3,21,167.41,0,0,7,0,0,0
30,3,22,340.32,0,0,8,0,1,0
30,3,23,98.4,0,5,8,0,8,0
30,3,24,358.73,0,3,5,0,0,0
30,3,25,263.07,0,0,0,3,0,0
30,3,26,325.62,0,0,0,3,0,0
30,3,27,175.81,0,0,0,3,0,0
30,3,28,78.29,0,0,0,6,0,0
30,3,29,234.44,0,0,0,7,0,0
30,3,30,408.76,0,0,0,8,0,0
30,3,31,435.73,0,0,0,8,0,0
30,3,32,54.85,0,0,0,3,0,0
30,3,33,377.16,0,0,5,0,6,2
30,3,34,457.49,4,0,0,0,3,0
30,3,35,150.72,0,4,5,0,5,2
30,3,36,32.16,0,6,1,0,4,2
30,3,37,334.82,0,0,0,0,9,1
30,3,38,296.26,8,4,0,0,4,10
30,3,39,83.27,0,0,0,0,7,2
30,3,40,193.13,0,0,6,0,9,0
30,3,41,141.2,0,1,4,0,1,3
30,3,42,41.81,0,2,2,0,0,4
30,3,43,308.7,0,0,3,0,1,0
30,3,44,384.34,0,0,0,0,0,4
30,3,45,217.59,0,0,2,0,1,0
30,3,46,422.46,0,0,8,0,0,8
30,3,47,286.82,0,0,0,0,7,8
30,3,48,93.49,0,0,7,0,0,9
30,3,49,118.58,0,1,1,1,1,1
30,3,50,253.33,0,0,0,0,0,0
30,3,51,50.2,0,0,0,0,1,0
30,3,52,313.36,0,0,0,0,0,0
30,3,53,209.14,0,0,0,1,0,0
30,3,54,414.9,0,1,0,1,0,0
30,3,55,369.87,3,0,1,0,0,1
30,3,56,159.89,0,0,0,0,0,0
30,4,1,296.31,0,0,0,0,1,0
30,4,2,315.91,4,3,0,0,0,0
30,4,3,130.76,6,1,0,0,3,0
30,4,4,434.84,5,1,0,0,0,0
30,4,5,385.89,8,6,0,0,0,0
30,4,6,65,8,4,0,0,0,0
30,4,7,73.74,7,2,0,0,0,0
30,4,8,207.08,8,0,0,0,1,0
30,4,9,126.15,0,2,0,0,0,2
30,4,10,78.53,4,3,0,0,1,0
30,4,11,27.6,0,5,2,0,3,4
30,4,12,271.82,4,6,1,2,0,0
30,4,13,193.95,0,7,0,0,0,0
30,4,14,352.12,1,7,0,0,0,0
30,4,15,418.16,0,9,7,0,8,0
30,4,16,425.76,1,8,0,0,7,0
30,4,17,251.27,0,1,4,0,0,2
30,4,18,183.2,0,1,2,0,1,0
30,4,19,449.87,0,0,4,0,3,0
30,4,20,333.47,2,2,5,0,0,1
30,4,21,139.91,0,0,7,0,0,0
30,4,22,47.85,0,0,8,0,1,0
30,4,23,378.78,0,5,8,0,8,0
30,4,24,107.79,0,3,5,0,0,0
30,4,25,287.86,0,0,0,3,0,0
30,4,26,32.32,0,0,0,3,0,0
30,4,27,474.13,0,0,0,3,0,0
30,4,28,326.07,0,0,0,6,0,0
30,4,29,151.23,0,0,0,7,0,0
30,4,30,223.18,0,0,0,8,0,0
30,4,31,406.92,0,0,0,8,0,0
30,4,32,117.2,0,0,0,3,0,0
30,4,33,468.15,0,0,5,0,6,2
30,4,34,260.5,4,0,0,0,3,0
30,4,35,199.24,0,4,5,0,5,2
30,4,36,22.68,0,6,1,0,4,2
30,4,37,103.06,0,0,0,0,9,1
30,4,38,145.67,8,4,0,0,4,10
30,4,39,306.13,0,0,0,0,7,2
30,4,40,396.31,0,0,6,0,9,0
30,4,41,232.73,0,1,4,0,1,3
30,4,42,459.12,0,2,2,0,0,4
30,4,43,162.19,0,0,3,0,1,0
30,4,44,242.98,0,0,0,0,0,4
30,4,45,95.58,0,0,2,0,1,0
30,4,46,361.83,0,0,8,0,0,8
30,4,47,39.86,0,0,0,0,7,8
30,4,48,321.35,0,0,7,0,0,9
30,4,49,212.73,0,1,1,1,1,1
30,4,50,444.66,0,0,0,0,0,0
30,4,51,171.79,0,0,0,0,1,0
30,4,52,53.69,0,0,0,0,0,0
30,4,53,84.41,0,0,0,1,0,0
30,4,54,369.76,0,1,0,1,0,0
30,4,55,279.29,3,0,1,0,0,1
30,4,56,340.87,0,0,0,0,0,0
30,5,1,197.43,0,0,0,0,1,0
30,5,2,19.7,4,3,0,0,0,0
30,5,3,253.77,6,1,0,0,3,0
30,5,4,112.89,5,1,0,0,0,0
30,5,5,403.06,8,6,0,0,0,0
30,5,6,337.54,8,4,0,0,0,0
30,5,7,129.67,7,2,0,0,0,0
30,5,8,422.96,8,0,0,0,1,0
30,5,9,446.38,0,2,0,0,0,2
30,5,10,412.25,4,3,0,0,1,0
30,5,11,223.55,0,5,2,0,3,4
30,5,12,60.2,4,6,1,2,0,0
30,5,13,345.11,0,7,0,0,0,0
30,5,14,304.21,1,7,0,0,0,0
30,5,15,106.02,0,9,7,0,8,0
30,5,16,171.23,1,8,0,0,7,0
30,5,17,320.8,0,1,4,0,0,2
30,5,18,205.1,0,1,2,0,1,0
30,5,19,438.57,0,0,4,0,3,0
30,5,20,79.77,2,2,5,0,0,1
30,5,21,51.16,0,0,7,0,0,0
30,5,22,386.59,0,0,8,0,1,0
30,5,23,150.01,0,5,8,0,8,0
30,5,24,312.69,0,3,5,0,0,0
30,5,25,40.91,0,0,0,3,0,0
30,5,26,274.13,0,0,0,3,0,0
30,5,27,396.45,0,0,0,3,0,0
30,5,28,354.98,0,0,0,6,0,0
30,5,29,121.74,0,0,0,7,0,0
30,5,30,139.04,0,0,0,8,0,0
30,5,31,247.26,0,0,0,8,0,0
30,5,32,432.89,0,0,0,3,0,0
30,5,33,292.84,0,0,5,0,6,2
30,5,34,349.92,4,0,0,0,3,0
30,5,35,377.44,0,4,5,0,5,2
30,5,36,177.51,0,6,1,0,4,2
30,5,37,100.82,0,0,0,0,9,1
30,5,38,45.59,8,4,0,0,4,10
30,5,39,418.19,0,0,0,0,7,2
30,5,40,242.15,0,0,6,0,9,0
30,5,41,29.6,0,1,4,0,1,3
30,5,42,69.72,0,2,2,0,0,4
30,5,43,234.42,0,0,3,0,1,0
30,5,44,326.28,0,0,0,0,0,4
30,5,45,361.43,0,0,2,0,1,0
30,5,46,281.49,0,0,8,0,0,8
30,5,47,457.68,0,0,0,0,7,8
30,5,48,187.96,0,0,7,0,0,9
30,5,49,89.97,0,1,1,1,1,1
30,5,50,161.16,0,0,0,0,0,0
30,5,51,331.12,0,0,0,0,1,0
30,5,52,463.98,0,0,0,0,0,0
30,5,53,214.06,0,0,0,1,0,0
30,5,54,64.89,0,1,0,1,0,0
30,5,55,366.78,3,0,1,0,0,1
30,5,56,264.95,0,0,0,0,0,0
30,6,1,295.34,0,0,0,0,1,0
30,6,2,401.15,4,3,0,0,0,0
30,6,3,274.94,6,1,0,0,3,0
30,6,4,138.03,5,1,0,0,0,0
30,6,5,61.11,8,6,0,0,0,0
30,6,6,228.07,8,4,0,0,0,0
30,6,7,79.18,7,2,0,0,0,0
30,6,8,411.43,8,0,0,0,1,0
30,6,9,370.17,0,2,0,0,0,2
30,6,10,345,4,3,0,0,1,0
30,6,11,241.82,0,5,2,0,3,4
30,6,12,221.6,4,6,1,2,0,0
30,6,13,95.68,0,7,0,0,0,0
30,6,14,190.4,1,7,0,0,0,0
30,6,15,30.53,0,9,7,0,8,0
30,6,16,425.03,1,8,0,0,7,0
30,6,17,102.49,0,1,4,0,0,2
30,6,18,449.88,0,1,2,0,1,0
30,6,19,216.25,0,0,4,0,3,0
30,6,20,144.42,2,2,5,0,0,1
30,6,21,384.4,0,0,7,0,0,0
30,6,22,323.14,0,0,8,0,1,0
30,6,23,247.44,0,5,8,0,8,0
30,6,24,68.11,0,3,5,0,0,0
30,6,25,440.63,0,0,0,3,0,0
30,6,26,329.67,0,0,0,3,0,0
30,6,27,127.24,0,0,0,3,0,0
30,6,28,159.55,0,0,0,6,0,0
30,6,29,211.68,0,0,0,7,0,0
30,6,30,257.31,0,0,0,8,0,0
30,6,31,393.24,0,0,0,8,0,0
30,6,32,47.34,0,0,0,3,0,0
30,6,33,85.13,0,0,5,0,6,2
30,6,34,196.82,4,0,0,0,3,0
30,6,35,25.31,0,4,5,0,5,2
30,6,36,457.77,0,6,1,0,4,2
30,6,37,178.85,0,0,0,0,9,1
30,6,38,360.99,8,4,0,0,4,10
30,6,39,338.14,0,0,0,0,7,2
30,6,40,287.08,0,0,6,0,9,0
30,6,41,355.43,0,1,4,0,1,3
30,6,42,202.65,0,2,2,0,0,4
30,6,43,111.51,0,0,3,0,1,0
30,6,44,279.65,0,0,0,0,0,4
30,6,45,312.06,0,0,2,0,1,0
30,6,46,419.08,0,0,8,0,0,8
30,6,47,54.62,0,0,0,0,7,8
30,6,48,170.8,0,0,7,0,0,9
30,6,49,40.3,0,1,1,1,1,1
30,6,50,266.35,0,0,0,0,0,0
30,6,51,233.35,0,0,0,0,1,0
30,6,52,153.29,0,0,0,0,0,0
30,6,53,121.08,0,0,0,1,0,0
30,6,54,306.37,0,1,0,1,0,0
30,6,55,377.8,3,0,1,0,0,1
30,6,56,433.17,0,0,0,0,0,0
30,7,1,74.25,0,0,0,0,1,0
30,7,2,306.93,4,3,0,0,0,0
30,7,3,56.77,6,1,0,0,3,0
30,7,4,218.03,5,1,0,0,0,0
30,7,5,388.81,8,6,0,0,0,0
30,7,6,431.74,8,4,0,0,0,0
30,7,7,355.38,7,2,0,0,0,0
30,7,8,166.84,8,0,0,0,1,0
30,7,9,31.25,0,2,0,0,0,2
30,7,10,98.2,4,3,0,0,1,0
30,7,11,253.69,0,5,2,0,3,4
30,7,12,463.14,4,6,1,2,0,0
30,7,13,186.39,0,7,0,0,0,0
30,7,14,346.85,1,7,0,0,0,0
30,7,15,378.89,0,9,7,0,8,0
30,7,16,202.39,1,8,0,0,7,0
30,7,17,83.15,0,1,4,0,0,2
30,7,18,275.82,0,1,2,0,1,0
30,7,19,472.05,0,0,4,0,3,0
30,7,20,317.82,2,2,5,0,0,1
30,7,21,63.7,0,0,7,0,0,0
30,7,22,371.66,0,0,8,0,1,0
30,7,23,224.14,0,5,8,0,8,0
30,7,24,146.41,0,3,5,0,0,0
30,7,25,340.67,0,0,0,3,0,0
30,7,26,265.27,0,0,0,3,0,0
30,7,27,406.67,0,0,0,3,0,0
30,7,28,24.71,0,0,0,6,0,0
30,7,29,108.79,0,0,0,7,0,0
30,7,30,156.15,0,0,0,8,0,0
30,7,31,207.82,0,0,0,8,0,0
30,7,32,441.14,0,0,0,3,0,0
30,7,33,244.05,0,0,5,0,6,2
30,7,34,285.38,4,0,0,0,3,0
30,7,35,137.2,0,4,5,0,5,2
30,7,36,50.97,0,6,1,0,4,2
30,7,37,480.76,0,0,0,0,9,1
30,7,38,414.28,8,4,0,0,4,10
30,7,39,90.5,0,0,0,0,7,2
30,7,40,360.56,0,0,6,0,9,0
30,7,41,292.5,0,1,4,0,1,3
30,7,42,231.04,0,2,2,0,0,4
30,7,43,176.74,0,0,3,0,1,0
30,7,44,397.37,0,0,0,0,0,4
30,7,45,450.67,0,0,2,0,1,0
30,7,46,126.15,0,0,8,0,0,8
30,7,47,335.96,0,0,0,0,7,8
30,7,48,41.46,0,0,7,0,0,9
30,7,49,116.7,0,1,1,1,1,1
30,7,50,424.91,0,0,0,0,0,0
30,7,51,329.2,0,0,0,0,1,0
30,7,52,195.74,0,0,0,0,0,0
30,7,53,299.41,0,0,0,1,0,0
30,7,54,456.27,0,1,0,1,0,0
30,7,55,237.45,3,0,1,0,0,1
30,7,56,19.41,0,0,0,0,0,0
30,8,1,381.41,0,0,0,0,1,0
30,8,2,331.89,4,3,0,0,0,0
30,8,3,47.58,6,1,0,0,3,0
30,8,4,104.74,5,1,0,0,0,0
30,8,5,172.73,8,6,0,0,0,0
30,8,6,178.74,8,4,0,0,0,0
30,8,7,419.47,7,2,0,0,0,0
30,8,8,288.89,8,0,0,0,1,0
30,8,9,278.24,0,2,0,0,0,2
30,8,10,143.67,4,3,0,0,1,0
30,8,11,452.61,0,5,2,0,3,4
30,8,12,188.18,4,6,1,2,0,0
30,8,13,93.18,0,7,0,0,0,0
30,8,14,61.65,1,7,0,0,0,0
30,8,15,386.42,0,9,7,0,8,0
30,8,16,294.43,1,8,0,0,7,0
30,8,17,436.45,0,1,4,0,0,2
30,8,18,267.67,0,1,2,0,1,0
30,8,19,154.13,0,0,4,0,3,0
30,8,20,322.46,2,2,5,0,0,1
30,8,21,32.23,0,0,7,0,0,0
30,8,22,78.48,0,0,8,0,1,0
30,8,23,374.81,0,5,8,0,8,0
30,8,24,216.8,0,3,5,0,0,0
30,8,25,411.21,0,0,0,3,0,0
30,8,26,148.76,0,0,0,3,0,0
30,8,27,223.33,0,0,0,3,0,0
30,8,28,263.01,0,0,0,6,0,0
30,8,29,111.88,0,0,0,7,0,0
30,8,30,311.62,0,0,0,8,0,0
30,8,31,358.71,0,0,0,8,0,0
30,8,32,56.79,0,0,0,3,0,0
30,8,33,305.23,0,0,5,0,6,2
30,8,34,22.14,4,0,0,0,3,0
30,8,35,460.95,0,4,5,0,5,2
30,8,36,240.25,0,6,1,0,4,2
30,8,37,132.35,0,0,0,0,9,1
30,8,38,199.74,8,4,0,0,4,10
30,8,39,84.06,0,0,0,0,7,2
30,8,40,396.72,0,0,6,0,9,0
30,8,41,41.06,0,1,4,0,1,3
30,8,42,211.09,0,2,2,0,0,4
30,8,43,162.34,0,0,3,0,1,0
30,8,44,446.35,0,0,0,0,0,4
30,8,45,403.88,0,0,2,0,1,0
30,8,46,127.62,0,0,8,0,0,8
30,8,47,254.68,0,0,0,0,7,8
30,8,48,336.84,0,0,7,0,0,9
30,8,49,246.46,0,1,1,1,1,1
30,8,50,426.48,0,0,0,0,0,0
30,8,51,366.33,0,0,0,0,1,0
30,8,52,70.33,0,0,0,0,0,0
30,8,53,348.21,0,0,0,1,0,0
30,8,54,120.05,0,1,0,1,0,0
30,8,55,137.7,3,0,1,0,0,1
30,8,56,230.47,0,0,0,0,0,0
31,1,1,305.88,9,1,1,0,1,1
31,1,2,35.92,6,1,0,0,1,2
31,1,3,219.88,9,1,1,0,0,0
31,1,4,120.31,10,1,2,0,1,0
31,1,5,167.3,10,1,0,0,3,1
31,1,6,358.17,9,3,0,0,2,1
31,1,7,266.12,10,1,1,0,3,0
31,1,8,463.21,10,0,1,0,7,1
31,1,9,443.38,2,5,2,0,1,4
31,1,10,87.31,2,8,4,0,0,1
31,1,11,376.37,0,8,6,0,1,9
31,1,12,71.13,2,10,3,0,1,1
31,1,13,196.55,1,5,4,0,1,0
31,1,14,179.77,3,10,5,0,0,0
31,1,15,284.35,0,10,10,0,2,1
31,1,16,312.4,2,10,7,0,1,1
31,1,17,234.26,0,5,7,0,1,1
31,1,18,109.56,1,3,2,0,2,0
31,1,19,292.43,0,3,8,0,1,1
31,1,20,46.31,0,2,8,0,1,4
31,1,21,435.8,0,2,5,0,2,0
31,1,22,405.4,0,1,9,0,3,1
31,1,23,137.35,0,5,8,0,1,0
31,1,24,301.19,1,7,10,0,2,1
31,1,25,257.63,0,0,0,6,0,0
31,1,26,451.62,0,0,0,6,0,0
31,1,27,96.76,1,0,0,6,0,0
31,1,28,26.06,1,0,0,7,0,0
31,1,29,386.94,2,0,0,10,0,0
31,1,30,161.58,0,0,0,10,0,0
31,1,31,188.04,0,0,0,10,0,0
31,1,32,353.3,0,0,0,9,0,0
31,1,33,64.72,1,5,4,0,2,7
31,1,34,421.01,7,2,4,0,3,3
31,1,35,415.78,2,4,8,0,5,3
31,1,36,147.53,2,5,8,0,2,1
31,1,37,341.99,9,9,4,0,3,2
31,1,38,203.75,9,2,2,0,5,8
31,1,39,244.82,1,6,7,0,10,2
31,1,40,130.24,1,2,10,0,8,2
31,1,41,365.94,2,0,5,0,2,8
31,1,42,52.57,0,3,4,0,1,9
31,1,43,321.64,1,3,6,0,1,8
31,1,44,456.46,0,2,8,0,1,9
31,1,45,228.63,0,2,7,0,8,10
31,1,46,154.88,0,4,5,0,4,10
31,1,47,250.88,0,2,2,0,8,10
31,1,48,79.44,1,1,8,0,10,10
31,1,49,427.56,2,0,0,1,0,3
31,1,50,59.29,0,0,0,0,0,1
31,1,51,332.37,0,0,0,2,0,1
31,1,52,213.02,1,0,0,0,0,1
31,1,53,277.44,3,0,1,0,0,4
31,1,54,172.86,1,0,0,1,0,0
31,1,55,394.37,1,0,2,1,0,2
31,1,56,102.64,1,0,0,1,0,3
31,2,1,363.84,9,1,1,0,1,1
31,2,2,149.52,6,1,0,0,1,2
31,2,3,253.31,9,1,1,0,0,0
31,2,4,238.89,10,1,2,0,1,0
31,2,5,434.05,10,1,0,0,3,1
31,2,6,119.66,9,3,0,0,2,1
31,2,7,66.47,10,1,1,0,3,0
31,2,8,405.27,10,0,1,0,7,1
31,2,9,98.62,2,5,2,0,1,4
31,2,10,49.43,2,8,4,0,0,1
31,2,11,201.9,0,8,6,0,1,9
31,2,12,482.78,2,10,3,0,1,1
31,2,13,389.43,1,5,4,0,1,0
31,2,14,173.76,3,10,5,0,0,0
31,2,15,292.9,0,10,10,0,2,1
31,2,16,374.95,2,10,7,0,1,1
