sub,run,movie_number,onset_sec,rating
5,5,41,220.61,5
5,5,42,289.5,4
5,5,43,110.45,4
5,5,44,178.58,6
5,5,45,331.87,7
5,5,46,370.42,8
5,5,47,25.45,8
5,5,48,463.9,8
5,5,49,309.76,2
5,5,50,263.42,3
5,5,51,432.5,3
5,5,52,19.92,2
5,5,53,400.35,3
5,5,54,134.02,3
5,5,55,237.33,4
5,5,56,73.97,4
5,6,1,29.08,7
5,6,2,139.9,4
5,6,3,423.97,5
5,6,4,79.39,4
5,6,5,298.26,7
5,6,6,379.06,7
5,6,7,355.82,3
5,6,8,255.11,6
5,6,9,198.21,3
5,6,10,44.8,4
5,6,11,204.97,4
5,6,12,122.6,5
5,6,13,439.45,8
5,6,14,262.63,7
5,6,15,332.43,6
5,6,16,398.86,7
5,6,17,361.89,5
5,6,18,415.51,6
5,6,19,168.11,7
5,6,20,213.05,6
5,6,21,292.89,6
5,6,22,115.22,8
5,6,23,471.7,9
5,6,24,37.72,6
5,6,25,89.1,3
5,6,26,458.27,3
5,6,27,65.5,5
5,6,28,348.6,5
5,6,29,270.29,5
5,6,30,244.22,6
5,6,31,187.6,7
5,6,32,407.75,5
5,6,33,233.47,4
5,6,34,394.04,4
5,6,35,148.85,4
5,6,36,428.81,5
5,6,37,340.18,8
5,6,38,71.44,7
5,6,39,309.8,6
5,6,40,100.39,8
5,6,41,370.23,5
5,6,42,156.86,4
5,6,43,465.57,4
5,6,44,284.66,6
5,6,45,132,7
5,6,46,327.45,8
5,6,47,20.95,8
5,6,48,224.4,8
5,6,49,279.04,2
5,6,50,449.96,3
5,6,51,388.56,3
5,6,52,248.83,2
5,6,53,321.39,3
5,6,54,106.19,3
5,6,55,54.32,4
5,6,56,176.79,4
5,7,1,199.18,7
5,7,2,157.58,4
5,7,3,353.05,5
5,7,4,83.59,4
5,7,5,39.26,7
5,7,6,424.86,7
5,7,7,284.32,3
5,7,8,397.2,6
5,7,9,121.79,3
5,7,10,364.32,4
5,7,11,240.6,4
5,7,12,75.83,5
5,7,13,329.07,8
5,7,14,173.28,7
5,7,15,419.31,6
5,7,16,247.06,7
5,7,17,324.36,5
5,7,18,90.99,6
5,7,19,266.55,7
5,7,20,47.43,6
5,7,21,388.92,6
5,7,22,464.61,8
5,7,23,167.26,9
5,7,24,233.02,6
5,7,25,292.24,3
5,7,26,20.89,3
5,7,27,432.03,5
5,7,28,408.77,5
5,7,29,228.36,5
5,7,30,317.99,6
5,7,31,128.99,7
5,7,32,147.59,5
5,7,33,373.46,4
5,7,34,255.51,4
5,7,35,342.06,4
5,7,36,439.28,5
5,7,37,187.81,8
5,7,38,32.09,7
5,7,39,221.2,6
5,7,40,102.08,8
5,7,41,181.68,5
5,7,42,276.37,4
5,7,43,204.38,4
5,7,44,52.84,6
5,7,45,358.87,7
5,7,46,336.39,8
5,7,47,116.04,8
5,7,48,448.88,8
5,7,49,108.02,2
5,7,50,211.35,3
5,7,51,453.9,3
5,7,52,378.63,2
5,7,53,64.3,3
5,7,54,300.13,3
5,7,55,311.26,4
5,7,56,139.07,4
5,8,1,29.81,7
5,8,2,455.4,4
5,8,3,174.78,5
5,8,4,277.41,4
5,8,5,372.02,7
5,8,6,352.74,7
5,8,7,204.03,3
5,8,8,113.45,6
5,8,9,437.37,3
5,8,10,129.6,4
5,8,11,319.14,4
5,8,12,80.99,5
5,8,13,303.88,8
5,8,14,379.65,7
5,8,15,70,6
5,8,16,244.24,7
5,8,17,259.67,5
5,8,18,21.28,6
5,8,19,121.07,7
5,8,20,413.39,6
5,8,21,473.49,6
5,8,22,345.97,8
5,8,23,212.32,9
5,8,24,139.99,6
5,8,25,75.25,3
5,8,26,164.31,3
5,8,27,232.93,5
5,8,28,338.46,5
5,8,29,398.29,5
5,8,30,287.78,6
5,8,31,59.67,7
5,8,32,421.61,5
5,8,33,254.61,4
5,8,34,446.08,4
5,8,35,361.43,4
5,8,36,105.25,5
5,8,37,156.51,8
5,8,38,35.06,7
5,8,39,192.98,6
5,8,40,388.86,8
5,8,41,149.81,5
5,8,42,270.95,4
5,8,43,328.35,4
5,8,44,197.86,6
5,8,45,51.99,7
5,8,46,404.83,8
5,8,47,96.14,8
5,8,48,427.6,8
5,8,49,294.25,2
5,8,50,183.98,3
5,8,51,223.52,3
5,8,52,312.18,2
5,8,53,86.67,3
5,8,54,393.66,3
5,8,55,45.47,4
5,8,56,465.35,4
7,1,1,488.84,5
7,1,2,314.68,3
7,1,3,24.14,5
7,1,4,396.28,6
7,1,5,151.21,7
7,1,6,103.01,7
7,1,7,246.58,5
7,1,8,370.66,6
7,1,9,78.69,3
7,1,10,437,3
7,1,11,210.53,4
7,1,12,310,5
7,1,13,323.12,4
7,1,14,421.82,6
7,1,15,32.46,5
7,1,16,175.57,6
7,1,17,95.91,7
7,1,18,191.2,5
7,1,19,337.19,4
7,1,20,481.13,5
7,1,21,258.11,9
7,1,22,375.87,9
7,1,23,37.33,9
7,1,24,293.61,8
7,1,25,274.52,3
7,1,26,346.87,3
7,1,27,218.78,3
7,1,28,445,2
7,1,29,386.53,5
7,1,30,123.33,4
7,1,31,143.06,3
7,1,32,47.77,6
7,1,33,283.07,5
7,1,34,186.46,3
7,1,35,132.9,5
7,1,36,235.79,5
7,1,37,412.68,7
7,1,38,460.63,7
7,1,39,366.01,6
7,1,40,60.99,7
7,1,41,431.33,5
7,1,42,331.79,5
7,1,43,156.57,3
7,1,44,112.84,6
7,1,45,304.99,6
7,1,46,54.84,7
7,1,47,229.85,8
7,1,48,470.78,7
7,1,49,72.42,1
7,1,50,201.3,1
7,1,51,355.44,1
7,1,52,87.73,1
7,1,53,268.65,1
7,1,54,403.34,1
7,1,55,451.9,1
7,1,56,164.21,1
7,2,1,247.23,5
7,2,2,210.92,3
7,2,3,425.54,5
7,2,4,61.73,6
7,2,5,105.32,7
7,2,6,336.52,7
7,2,7,148.32,5
7,2,8,401.92,6
7,2,9,23.37,3
7,2,10,156.73,3
7,2,11,308.85,4
7,2,12,96.76,5
7,2,13,387.02,4
7,2,14,416.58,6
7,2,15,219.15,5
7,2,16,236.32,6
7,2,17,358.74,7
7,2,18,171.22,5
7,2,19,450.53,4
7,2,20,396.87,5
7,2,21,119.37,9
7,2,22,181.03,9
7,2,23,258.16,9
7,2,24,50.36,8
7,2,25,376.79,3
7,2,26,289.02,3
7,2,27,161.5,3
7,2,28,90.14,2
7,2,29,441.47,5
7,2,30,202.38,4
7,2,31,38.89,3
7,2,32,347.74,6
7,2,33,229.78,5
7,2,34,372.2,3
7,2,35,329.83,5
7,2,36,28.43,5
7,2,37,114.28,7
7,2,38,141.99,7
7,2,39,273.31,6
7,2,40,459.37,7
7,2,41,319.83,5
7,2,42,433.68,5
7,2,43,408.5,3
7,2,44,187.92,6
7,2,45,43.89,6
7,2,46,134.66,7
7,2,47,127.76,8
7,2,48,265.07,7
7,2,49,80.89,1
7,2,50,192.62,1
7,2,51,176.41,1
7,2,52,464.5,1
7,2,53,367.09,1
7,2,54,70.32,1
7,2,55,298.1,1
7,2,56,282.25,1
7,3,1,341.92,5
7,3,2,472.77,3
7,3,3,106.85,5
7,3,4,51.46,6
7,3,5,232.57,7
7,3,6,166.75,7
7,3,7,289,5
7,3,8,430.01,6
7,3,9,117.54,3
7,3,10,157.11,3
7,3,11,375.47,4
7,3,12,304.53,5
7,3,13,449.72,4
7,3,14,33.34,6
7,3,15,402.52,5
7,3,16,225.28,6
7,3,17,135.76,7
7,3,18,441.03,5
7,3,19,146.95,4
7,3,20,380.61,5
7,3,21,42.98,9
7,3,22,213.02,9
7,3,23,277.39,9
7,3,24,332.72,8
7,3,25,24.93,3
7,3,26,460.13,3
7,3,27,239.76,3
7,3,28,187.28,2
7,3,29,88.2,5
7,3,30,294.39,4
7,3,31,387,3
7,3,32,365.43,6
7,3,33,267.17,5
7,3,34,484.27,3
7,3,35,394.95,5
7,3,36,257.75,5
7,3,37,66.46,7
7,3,38,207.48,7
7,3,39,125.15,6
7,3,40,352.66,7
7,3,41,326.14,5
7,3,42,247.43,5
7,3,43,198.85,3
7,3,44,494.97,6
7,3,45,421.43,6
7,3,46,315.43,7
7,3,47,96.75,8
7,3,48,77.91,7
7,3,49,410.12,1
7,3,50,102.13,1
7,3,51,178.06,1
7,3,52,60.14,1
7,3,53,262.41,1
7,3,54,218.11,1
7,3,55,466.57,1
7,3,56,357.32,1
7,4,1,138.11,5
7,4,2,209.15,3
7,4,3,70.26,5
7,4,4,397.98,6
7,4,5,353.33,7
7,4,6,289.91,7
7,4,7,98.93,5
7,4,8,277.11,6
7,4,9,169.49,3
7,4,10,321.05,3
7,4,11,386.42,4
7,4,12,54.66,5
7,4,13,104.19,4
7,4,14,258.64,6
7,4,15,410.98,5
7,4,16,180.92,6
7,4,17,237.19,7
7,4,18,157.6,5
7,4,19,63.01,4
7,4,20,299.64,5
7,4,21,339.12,9
7,4,22,242.76,9
7,4,23,402.68,9
7,4,24,123.43,8
7,4,25,420.94,3
7,4,26,227.67,3
7,4,27,270.71,3
7,4,28,78.86,2
7,4,29,379.17,5
7,4,30,147.57,4
7,4,31,48.21,3
7,4,32,332.35,6
7,4,33,429.11,5
7,4,34,23.42,3
7,4,35,348.63,5
7,4,36,304.56,5
7,4,37,190.15,7
7,4,38,176.05,7
7,4,39,113.78,6
7,4,40,283.74,7
7,4,41,264.07,5
7,4,42,444.88,5
7,4,43,131.53,3
7,4,44,372.1,6
7,4,45,41.9,6
7,4,46,93.71,7
7,4,47,312.37,8
7,4,48,197.93,7
7,4,49,87.07,1
7,4,50,162.95,1
7,4,51,361.15,1
7,4,52,33.23,1
7,4,53,220.49,1
7,4,54,247.42,1
7,4,55,436.31,1
7,4,56,326.06,1
7,5,1,260.02,5
7,5,2,459.57,3
7,5,3,162.29,5
7,5,4,62.18,6
7,5,5,391.65,7
7,5,6,103.41,7
7,5,7,230.2,5
7,5,8,363.72,6
7,5,9,128.91,3
7,5,10,199.74,3
7,5,11,397.57,4
7,5,12,333.86,5
7,5,13,216.06,4
7,5,14,469.71,6
7,5,15,278.74,5
7,5,16,80.36,6
7,5,17,169.93,7
7,5,18,255.26,5
7,5,19,118.03,4
7,5,20,502.2,5
7,5,21,289.03,9
7,5,22,342.25,9
7,5,23,438.28,9
7,5,24,68.85,8
7,5,25,268.86,3
7,5,26,372.95,3
7,5,27,23.27,3
7,5,28,477.77,2
7,5,29,204.78,5
7,5,30,136.46,4
7,5,31,408.43,3
7,5,32,153.49,6
7,5,33,34.73,5
7,5,34,482.42,3
7,5,35,177.74,5
7,5,36,237.98,5
7,5,37,317.83,7
7,5,38,111.79,7
7,5,39,353.29,6
7,5,40,415.9,7
7,5,41,147.49,5
7,5,42,325.97,5
7,5,43,90.82,3
7,5,44,222.63,6
7,5,45,306.3,6
7,5,46,43.88,7
7,5,47,431.97,8
7,5,48,449.74,7
7,5,49,247.18,1
7,5,50,97.48,1
7,5,51,384.2,1
7,5,52,188.18,1
7,5,53,427.22,1
7,5,54,53.17,1
7,5,55,297.53,1
7,5,56,492.83,1
7,6,1,104.81,5
7,6,2,177.97,3
7,6,3,460.08,5
7,6,4,262.85,6
7,6,5,366.12,7
7,6,6,41.96,7
7,6,7,199.53,5
7,6,8,331.19,6
7,6,9,281.17,3
7,6,10,129.4,3
7,6,11,438.36,4
7,6,12,168.06,5
7,6,13,370.96,4
7,6,14,324.87,6
7,6,15,76.73,5
7,6,16,223.56,6
7,6,17,210.71,7
7,6,18,92.67,5
7,6,19,421.83,4
7,6,20,189.45,5
7,6,21,359.08,9
7,6,22,23.43,9
7,6,23,257.58,9
7,6,24,407.42,8
7,6,25,183.21,3
7,6,26,296.93,3
7,6,27,58.64,3
7,6,28,100.05,2
7,6,29,427.37,5
7,6,30,307.98,4
7,6,31,376.13,3
7,6,32,232.24,6
7,6,33,122.09,5
7,6,34,445.87,3
7,6,35,249.33,5
7,6,36,348.23,5
7,6,37,273.91,7
7,6,38,68.13,7
7,6,39,397.43,6
7,6,40,160.95,7
7,6,41,150.14,5
7,6,42,33.72,5
7,6,43,319.39,3
7,6,44,303.08,6
7,6,45,110.55,6
7,6,46,413.17,7
7,6,47,243.2,8
7,6,48,387.22,7
7,6,49,51.64,1
7,6,50,341.68,1
7,6,51,217.33,1
7,6,52,139.79,1
7,6,53,87.45,1
7,6,54,382.43,1
7,6,55,454.76,1
7,6,56,289.78,1
7,7,1,368.96,5
7,7,2,149.25,3
7,7,3,432.24,5
7,7,4,33.38,6
7,7,5,211.3,7
7,7,6,329.36,7
7,7,7,274.17,5
7,7,8,123.2,6
7,7,9,260.17,3
7,7,10,86.22,3
7,7,11,450.69,4
7,7,12,158.14,5
7,7,13,53.57,4
7,7,14,406.76,6
7,7,15,334.36,5
7,7,16,218.32,6
7,7,17,97.97,7
7,7,18,393.83,5
7,7,19,297.45,4
7,7,20,47.78,5
7,7,21,457.75,9
7,7,22,232.41,9
7,7,23,166.28,9
7,7,24,304.57,8
7,7,25,115.03,3
7,7,26,182.47,3
7,7,27,287.81,3
7,7,28,201.6,2
7,7,29,424.63,5
7,7,30,63.82,4
7,7,31,321.76,3
7,7,32,362.66,6
7,7,33,378.24,5
7,7,34,242,3
7,7,35,352.84,5
7,7,36,134.56,5
7,7,37,439.31,7
7,7,38,92.71,7
7,7,39,68.47,6
7,7,40,280.63,7
7,7,41,223.94,5
7,7,42,267.82,5
7,7,43,21.94,3
7,7,44,107.39,6
7,7,45,312.26,6
7,7,46,462.6,7
7,7,47,172.95,8
7,7,48,388.24,7
7,7,49,190.89,1
7,7,50,40.6,1
7,7,51,248.97,1
7,7,52,141.37,1
7,7,53,343.28,1
7,7,54,75.88,1
7,7,55,417.22,1
7,7,56,399.89,1
7,8,1,223.38,5
7,8,2,245.05,3
7,8,3,358.66,5
7,8,4,181.77,6
7,8,5,301.04,7
7,8,6,57.74,7
7,8,7,78.17,5
7,8,8,423.72,6
7,8,9,318.13,3
7,8,10,386.49,3
7,8,11,412.77,4
7,8,12,128.51,5
7,8,13,40.92,4
7,8,14,152.99,6
7,8,15,201.94,5
7,8,16,250.87,6
7,8,17,161.8,7
7,8,18,392.7,5
7,8,19,460.58,4
7,8,20,307.38,5
7,8,21,50.63,9
7,8,22,276.91,9
7,8,23,188.14,9
7,8,24,84.22,8
7,8,25,283.63,3
7,8,26,441.28,3
7,8,27,24.08,3
7,8,28,138.09,2
7,8,29,379.71,5
7,8,30,118.79,4
7,8,31,230.88,3
7,8,32,344.96,6
7,8,33,373.26,5
7,8,34,267.4,3
7,8,35,103.07,5
7,8,36,217.52,5
7,8,37,326.22,7
7,8,38,72.95,7
7,8,39,451.97,6
7,8,40,170.84,7
7,8,41,35.6,5
7,8,42,403.63,5
7,8,43,211.07,3
7,8,44,112.65,6
7,8,45,351.57,6
7,8,46,335.04,7
7,8,47,142.87,8
7,8,48,259.56,7
7,8,49,237.83,1
7,8,50,93.84,1
7,8,51,63.95,1
7,8,52,431.37,1
7,8,53,193.38,1
7,8,54,363.43,1
7,8,55,293.24,1
7,8,56,147.54,1
9,1,1,113.17,7
9,1,2,398.01,6
9,1,3,51.51,6
9,1,4,163.21,7
9,1,5,484.2,8
9,1,6,263.26,7
9,1,7,225.85,8
9,1,8,356.09,7
9,1,9,57.27,6
9,1,10,473.71,6
9,1,11,87.13,6
9,1,12,285.36,6
9,1,13,247.32,7
9,1,14,137.6,7
9,1,15,372.13,8
9,1,16,387.2,7
9,1,17,493.94,7
9,1,18,256.55,6
9,1,19,433.31,7
9,1,20,46,6
9,1,21,307.35,9
9,1,22,123.52,8
9,1,23,153.93,8
9,1,24,324.19,8
9,1,25,21.99,6
9,1,26,448.95,6
9,1,27,279.91,6
9,1,28,204.72,6
9,1,29,181.93,7
9,1,30,79.43,7
9,1,31,345.98,7
9,1,32,414.04,7
9,1,33,40.98,6
9,1,34,274.75,7
9,1,35,363.05,6
9,1,36,191.88,7
9,1,37,425.41,8
9,1,38,196.65,8
9,1,39,107.52,8
9,1,40,463.49,8
9,1,41,313.79,7
9,1,42,98.12,6
9,1,43,407.84,6
9,1,44,68.33,7
9,1,45,142.47,8
9,1,46,334.5,8
9,1,47,236.7,8
9,1,48,440.19,8
9,1,49,172.82,5
9,1,50,295.87,5
9,1,51,215.56,5
9,1,52,32.22,5
9,1,53,455.06,5
9,1,54,351.21,5
9,1,55,380.7,5
9,1,56,132.74,5
9,2,1,342.81,7
9,2,2,68.18,6
9,2,3,449.18,6
9,2,4,101.51,7
9,2,5,266.43,8
9,2,6,399.44,7
9,2,7,157.68,8
9,2,8,215.84,7
9,2,9,196.98,6
9,2,10,229.71,6
9,2,11,503.62,6
9,2,12,290.8,6
9,2,13,122.2,7
9,2,14,437.88,7
9,2,15,78.01,8
9,2,16,336.26,7
9,2,17,92.29,7
9,2,18,353.66,6
9,2,19,221.12,7
9,2,20,382.3,6
9,2,21,38.79,9
9,2,22,143.26,8
9,2,23,309.3,8
9,2,24,477.19,8
9,2,25,237.78,6
9,2,26,457.78,6
9,2,27,175.81,6
9,2,28,56.95,6
9,2,29,106.31,7
9,2,30,295.68,7
9,2,31,410.62,7
9,2,32,370.99,7
9,2,33,115.98,6
9,2,34,257.02,7
9,2,35,186.36,6
9,2,36,277.32,7
9,2,37,364.02,8
9,2,38,469.32,8
9,2,39,20.47,8
9,2,40,389.28,8
9,2,41,30.94,7
9,2,42,169.27,6
9,2,43,131.67,6
9,2,44,327.65,7
9,2,45,300.34,8
9,2,46,487.45,8
9,2,47,421.8,8
9,2,48,206.42,8
9,2,49,48.84,5
9,2,50,151.01,5
9,2,51,493.79,5
9,2,52,431.87,5
9,2,53,247.18,5
9,2,54,282,5
9,2,55,85.39,5
9,2,56,320.74,5
9,3,1,227.21,7
9,3,2,191.25,6
9,3,3,108.18,6
9,3,4,291.45,7
9,3,5,401.22,8
9,3,6,375.04,7
9,3,7,59.08,8
9,3,8,311.48,7
9,3,9,201.98,6
9,3,10,164.33,6
9,3,11,284.58,6
9,3,12,431.92,6
9,3,13,393.13,7
9,3,14,329.36,7
9,3,15,122.14,8
9,3,16,23.45,7
9,3,17,113.49,7
9,3,18,232.06,6
9,3,19,278.2,7
9,3,20,140.07,6
9,3,21,337.92,9
9,3,22,358.05,8
9,3,23,67.61,8
9,3,24,449.01,8
9,3,25,97.49,6
9,3,26,317.18,6
9,3,27,266.83,6
9,3,28,196.11,6
9,3,29,386.02,7
9,3,30,31.17,7
9,3,31,410.83,7
9,3,32,149.69,7
9,3,33,297.64,6
9,3,34,130.55,7
9,3,35,424.8,6
9,3,36,363.31,7
9,3,37,76.95,8
9,3,38,156.92,8
9,3,39,323.48,8
9,3,40,218.94,8
9,3,41,42.15,7
9,3,42,257.33,6
9,3,43,419.34,6
9,3,44,305.28,7
9,3,45,173.52,8
9,3,46,208.8,8
9,3,47,369.17,8
9,3,48,82.54,8
9,3,49,381.33,5
9,3,50,441.73,5
9,3,51,88.39,5
9,3,52,241.7,5
9,3,53,183.62,5
9,3,54,349.38,5
9,3,55,250.43,5
9,3,56,52.4,5
9,4,1,45.68,7
9,4,2,367.16,6
9,4,3,468.55,6
9,4,4,164.43,7
9,4,5,218.04,8
9,4,6,111.91,7
9,4,7,331.21,8
9,4,8,262.18,7
9,4,9,409.04,6
9,4,10,56.4,6
9,4,11,445.81,6
9,4,12,302.76,6
9,4,13,141.31,7
9,4,14,231.87,7
9,4,15,284.46,8
9,4,16,91.8,7
9,4,17,134.81,7
9,4,18,382.91,6
9,4,19,438.76,7
9,4,20,171.44,6
9,4,21,62.68,9
9,4,22,339.13,8
9,4,23,267.16,8
9,4,24,207.69,8
9,4,25,83.82,6
9,4,26,453.7,6
9,4,27,202.56,6
9,4,28,292.3,6
9,4,29,375.86,7
9,4,30,21.9,7
9,4,31,183.64,7
9,4,32,243.2,7
9,4,33,279.49,6
9,4,34,28.9,7
9,4,35,401.35,6
9,4,36,151.22,7
9,4,37,194.5,8
9,4,38,311.75,8
9,4,39,118.07,8
9,4,40,420.37,8
9,4,41,177.81,7
9,4,42,73.05,6
9,4,43,252.25,6
9,4,44,463.51,7
9,4,45,237.84,8
9,4,46,100.78,8
9,4,47,320.14,8
9,4,48,355.87,8
9,4,49,128.87,5
9,4,50,159.01,5
9,4,51,428.37,5
9,4,52,392.93,5
9,4,53,346.65,5
9,4,54,37.49,5
9,4,55,274.38,5
9,4,56,226.37,5
9,5,1,214.62,7
9,5,2,335.22,6
9,5,3,74.74,6
9,5,4,141.32,7
9,5,5,154.58,8
9,5,6,388.36,7
9,5,7,475.85,8
9,5,8,301.62,7
9,5,9,434.4,6
9,5,10,463.35,6
9,5,11,283.17,6
9,5,12,187.58,6
9,5,13,221.61,7
9,5,14,149.29,7
9,5,15,344.53,8
9,5,16,42.26,7
9,5,17,371.66,7
9,5,18,33.24,6
9,5,19,240.54,7
9,5,20,263.11,6
9,5,21,414.01,9
9,5,22,96.31,8
9,5,23,446,8
9,5,24,162.17,8
9,5,25,468.36,6
9,5,26,115.13,6
9,5,27,247.49,6
9,5,28,310.13,6
9,5,29,23.09,7
9,5,30,170.53,7
9,5,31,422.18,7
9,5,32,354.6,7
9,5,33,126.62,6
9,5,34,205.61,7
9,5,35,63.5,6
9,5,36,200.92,7
9,5,37,404.96,8
9,5,38,291.38,8
9,5,39,365.81,8
9,5,40,455.83,8
9,5,41,253.93,7
9,5,42,179.53,6
9,5,43,51.95,6
9,5,44,134.68,7
9,5,45,329.48,8
9,5,46,394.53,8
9,5,47,439.37,8
9,5,48,321.56,8
9,5,49,377.95,5
9,5,50,271.6,5
9,5,51,103.76,5
9,5,52,427.6,5
9,5,53,84.89,5
9,5,54,195.92,5
9,5,55,483.42,5
9,5,56,229.27,5
9,6,1,103.42,7
9,6,2,224.1,6
9,6,3,28.65,6
9,6,4,375.78,7
9,6,5,335.89,8
9,6,6,288.75,7
9,6,7,428.69,8
9,6,8,132.45,7
9,6,9,240.16,6
9,6,10,216.6,6
9,6,11,357.58,6
9,6,12,173.89,6
9,6,13,124.12,7
9,6,14,416.94,7
9,6,15,312.9,8
9,6,16,35.15,7
9,6,17,72.58,7
9,6,18,341.21,6
9,6,19,116.23,7
9,6,20,463.74,6
9,6,21,267.5,9
9,6,22,151.38,8
9,6,23,389.77,8
9,6,24,210.26,8
9,6,25,166.94,6
9,6,26,53.24,6
9,6,27,97.17,6
9,6,28,405.43,6
9,6,29,247.78,7
9,6,30,455.69,7
9,6,31,308.16,7
9,6,32,233.51,7
9,6,33,142.87,6
9,6,34,83.97,7
9,6,35,256.13,6
9,6,36,447.36,7
9,6,37,330.1,8
9,6,38,45.79,8
9,6,39,201.62,8
9,6,40,384,8
9,6,41,398.47,7
9,6,42,91.42,6
9,6,43,346.45,6
9,6,44,423.56,7
9,6,45,191.01,8
9,6,46,299.13,8
9,6,47,180.91,8
9,6,48,62.58,8
9,6,49,436.18,5
9,6,50,22.74,5
9,6,51,322,5
9,6,52,109.25,5
9,6,53,157.57,5
9,6,54,278.2,5
9,6,55,185.81,5
9,6,56,366.87,5
9,7,1,206.36,7
9,7,2,412.92,6
9,7,3,35.72,6
9,7,4,99.68,7
9,7,5,169.83,8
9,7,6,275.51,7
9,7,7,473.12,8
9,7,8,315.37,7
9,7,9,352.98,6
9,7,10,287.09,6
9,7,11,461.8,6
9,7,12,59.8,6
9,7,13,239.37,7
9,7,14,371.59,7
9,7,15,136.47,8
9,7,16,194.54,7
9,7,17,255.74,7
9,7,18,347.4,6
9,7,19,199.63,7
9,7,20,178.62,6
9,7,21,88.81,9
9,7,22,388.68,8
9,7,23,435.45,8
9,7,24,70.46,8
9,7,25,111.07,6
9,7,26,280.77,6
9,7,27,329.73,6
9,7,28,152.69,6
9,7,29,446.08,7
9,7,30,250.07,7
9,7,31,26.23,7
9,7,32,397.74,7
9,7,33,323.91,6
9,7,34,405.11,7
9,7,35,52.6,6
9,7,36,128.13,7
9,7,37,162.54,8
9,7,38,223.09,8
9,7,39,452.84,8
9,7,40,293.48,8
9,7,41,421.36,7
9,7,42,300.99,6
9,7,43,307.19,6
9,7,44,81.41,7
9,7,45,212.85,8
9,7,46,104.83,8
9,7,47,360.62,8
9,7,48,183.34,8
9,7,49,231.7,5
9,7,50,147.44,5
9,7,51,430.24,5
9,7,52,340.25,5
9,7,53,120.55,5
9,7,54,265.42,5
9,7,55,380.57,5
9,7,56,41.92,5
9,8,1,21.37,7
9,8,2,209.76,6
9,8,3,472.06,6
9,8,4,287.37,7
9,8,5,315.87,8
9,8,6,162.6,7
9,8,7,85.03,8
9,8,8,412.09,7
9,8,9,293.96,6
9,8,10,157.43,6
9,8,11,226.36,6
9,8,12,378.4,6
9,8,13,276.8,7
9,8,14,452.82,7
9,8,15,129.11,8
9,8,16,74.28,7
9,8,17,55.99,7
9,8,18,234.66,6
9,8,19,271.43,7
9,8,20,464.3,6
9,8,21,179.9,9
9,8,22,395.63,8
9,8,23,353.66,8
9,8,24,137.93,8
9,8,25,122.57,6
9,8,26,404.78,6
9,8,27,424.15,6
9,8,28,325.28,6
9,8,29,151.63,7
9,8,30,42.09,7
9,8,31,188.52,7
9,8,32,259.14,7
9,8,33,65.07,6
9,8,34,266.67,7
9,8,35,361.07,6
9,8,36,199.03,7
9,8,37,336.19,8
9,8,38,434.76,8
9,8,39,143.35,8
9,8,40,116.59,8
9,8,41,31.7,7
9,8,42,342.35,6
9,8,43,372.42,6
9,8,44,247.65,7
9,8,45,168.87,8
9,8,46,416.96,8
9,8,47,239.58,8
9,8,48,105.94,8
9,8,49,304.66,5
9,8,50,96.04,5
9,8,51,282.52,5
9,8,52,214.95,5
9,8,53,385.66,5
9,8,54,442.87,5
9,8,55,175.23,5
9,8,56,50.09,5
10,1,1,211.92,3
10,1,2,61.19,3
10,1,3,355.59,3
10,1,4,262.44,3
10,1,5,124.08,7
10,1,6,370.7,6
10,1,7,420.89,7
10,1,8,131.31,4
10,1,9,238.21,2
10,1,10,185.69,2
10,1,11,396.27,4
10,1,12,430.53,2
10,1,13,47.8,5
10,1,14,70.67,5
10,1,15,318.93,5
10,1,16,168.43,5
10,1,17,345.28,4
10,1,18,175.9,3
10,1,19,281.66,4
10,1,20,476.06,3
10,1,21,200.61,7
10,1,22,81.98,8
10,1,23,33.08,8
10,1,24,376.05,8
10,1,25,162.63,2
10,1,26,458.37,2
10,1,27,205.7,2
10,1,28,365.97,2
10,1,29,103.91,4
10,1,30,254.98,3
10,1,31,40.62,3
10,1,32,325.16,2
10,1,33,414.01,4
10,1,34,272.89,5
10,1,35,155.01,5
10,1,36,222.35,5
10,1,37,447.42,8
10,1,38,114.2,7
10,1,39,55.22,7
10,1,40,302.16,7
10,1,41,229.29,2
10,1,42,95.88,3
10,1,43,310.12,3
10,1,44,249.2,2
10,1,45,386.22,5
10,1,46,468.96,5
10,1,47,145.9,5
10,1,48,65.76,5
10,1,49,290.58,1
10,1,50,405.45,1
10,1,51,194.67,1
10,1,52,436.42,1
10,1,53,334.46,1
10,1,54,24.75,1
10,1,55,137.3,1
10,1,56,89.55,1
10,2,1,410.42,3
10,2,2,123.42,3
10,2,3,40.88,3
10,2,4,335.93,3
10,2,5,371.57,7
10,2,6,219.95,6
10,2,7,142.89,7
10,2,8,267.7,4
10,2,9,296.42,2
10,2,10,401.22,2
10,2,11,447.32,4
10,2,12,180.76,2
10,2,13,148.35,5
10,2,14,70.52,5
10,2,15,82.04,5
10,2,16,248.01,5
10,2,17,464.26,4
10,2,18,225.15,3
10,2,19,23.09,4
10,2,20,382.18,3
10,2,21,96.05,7
10,2,22,303.39,8
10,2,23,232.06,8
10,2,24,161.31,8
10,2,25,324.86,2
10,2,26,212.81,2
10,2,27,351.69,2
10,2,28,274.67,2
10,2,29,128.27,4
10,2,30,101.18,3
10,2,31,31.17,3
